symbol,genename,log2FoldChange,baseMean,LR,pvalue,padj,GFPpos1,GFPpos2_2,GFPpos2,GFPpos5_2,GFPneg1,GFPneg2,GFPneg2_2,GFPneg5_2
jdp2,Jun dimerization protein 2,-0.628,1.8636,0.5147,0.4731,0.7004,4.51138340513653,2.41004338913036,0.489987399041619,2.32449034022208,2.14504216734513,6.61496235997813,4.63072235765087,1.80699552418403
jkamp,jnk1/mapk8-associated membrane protein,-0.3868,2.4525,0.2414,0.6232,0.8079,1.12784585128413,17.2719776221009,2.93992439424971,2.32449034022208,4.11133082074484,4.40997490665209,2.31536117882544,6.14378478222569
jmjd1c,jumonji domain containing 1C,-0.5305,6.5951,4.4649,0.0346,0.1331,39.0986561778499,149.824364024271,46.7937966084746,83.6816522479947,63.099990422736,58.2116687678075,181.755852537797,149.257830297601
jmjd1cb,jumonji domain containing 1Cb,0.2747,7.7492,1.1256,0.2887,0.5331,233.088142598721,229.355795865572,326.82159516076,159.356726657447,157.124338758031,231.303183853902,195.069179316043,184.674942571608
jmjd6,jumonji domain containing 6,-0.5885,0.4459,0.2426,0.6223,0.8074,1.12784585128413,0,0.244993699520809,1.2913835223456,0.178753513945428,0.661496235997813,2.31536117882544,1.44559641934722
jmjd7,jumonji domain containing 7,0.64,1.9746,0.6593,0.4168,0.6567,1.87974308547355,2.00836949094196,4.65488029089538,6.19864090725887,2.32379568129056,7.27645859597594,0,1.80699552418403
josd2,Josephin domain containing 2,0.1268,3.6294,0.0728,0.7873,0.9024,7.33099803334686,22.0920644003616,6.36983618754105,17.0462624949619,8.75892218332596,13.0094259746237,10.9979655994208,9.75777583059375
jph1a,junctophilin 1a,-1.5947,3.8275,14.5802,0.0001,0.0016,5.82720356496802,7.23013016739107,8.32978578370752,4.90725738491327,9.83144326699853,28.0033406572407,24.3112923776671,22.0453453950451
jph1b,junctophilin 1b,-0.9001,2.2738,1.7132,0.1906,0.4165,0.375948617094711,7.63180406557947,3.91989919233295,2.5827670446912,2.14504216734513,6.39446361464553,4.05188206294451,8.31217941124653
jph3,junctophilin 3,-0.6038,4.3641,2.9778,0.0844,0.2483,20.4891996316617,7.23013016739107,20.0894833607064,12.913835223456,38.2532519843216,34.1773055265537,7.52492383118267,18.0699552418403
jph3.2,junctophilin 3,-0.2916,2.018,0.1542,0.6945,0.8493,1.12784585128413,6.42678237101429,3.42991179329133,2.32449034022208,6.25637298808997,1.98448870799344,4.63072235765087,2.52979373385764
jtb,jumping translocation breakpoint,-0.3724,3.0017,0.5417,0.4617,0.6904,6.01517787351537,8.43515186195625,7.34981098562428,4.39070397597503,9.83144326699853,10.1429422852998,4.63072235765087,8.67357851608333
jun,jun proto-oncogene,-0.9655,5.7401,7.0156,0.0081,0.0455,53.7606522445436,40.5690637170277,14.4546282717278,40.5494426016518,53.0897936417921,71.0005959970986,96.0874889212556,54.9326639351944
junba,jun B proto-oncogene a,-2.3804,4.1921,16.3001,0.0001,0.0007,13.3461759068622,4.01673898188393,0.734981098562428,9.81451476982654,24.1317243826328,34.6183030172189,22.574771493548,32.8873185401493
junbb,jun B proto-oncogene b,-1.3669,4.2694,11.0679,0.0009,0.0076,25.376531653893,5.6234345746375,8.32978578370752,6.97347102066623,30.0305903428319,31.0903230918972,21.4170909041353,20.5997489756979
jund,jun D proto-oncogene,-1.6106,5.0641,17.8762,0,0.0004,33.2714526128819,20.0836949094196,6.85982358658266,11.8807284055795,46.4759136258112,46.7457340105121,57.3051891759296,41.5608970562326
jupa,junction plakoglobin a,-0.6968,3.4871,1.6772,0.1953,0.4229,6.57910079915744,1.20502169456518,22.7844140554353,5.94036420278975,12.5127459761799,20.065385825267,10.4191253047145,5.05958746771528
jupb,junction plakoglobin b,-1.1801,1.3847,1.3768,0.2406,0.4791,2.25569170256826,0,0.979974798083238,1.03310681787648,5.54135893230826,3.96897741598688,1.73652088411908,0
kal1a,Kallmann syndrome 1a sequence,-1.0634,3.5553,3.4159,0.0646,0.2071,5.45125494787331,18.8786732148545,6.36983618754105,3.09932045362943,16.4453232829794,15.4349121732823,8.10376412588903,16.2629597176562
kal1b,Kallmann syndrome 1b sequence,-0.8615,1.9987,1.8388,0.1751,0.3957,3.00758893675769,2.81171728731875,1.71495589664567,2.32449034022208,2.86005622312685,4.63047365198469,6.94608353647631,4.33678925804166
kalrna,"kalirin, RhoGEF kinase a",0.7285,2.2818,1.3403,0.247,0.4868,5.45125494787331,3.21339118550714,7.8397983846659,4.64898068044415,3.39631676496313,1.98448870799344,2.31536117882544,5.42098657255208
kank1,KN motif and ankyrin repeat domains 1,-1.9396,4.446,30.698,0,0,5.26328063932595,15.6652820293473,7.59480468514509,8.26485454301183,29.1368227731047,24.6958594772517,49.7802653447469,31.8031212256389
kank2,KN motif and ankyrin repeat domains 2,0.1835,2.292,0.0848,0.7708,0.8929,7.33099803334686,3.61506508369554,5.63485508897862,1.54966022681472,5.00509839047198,6.61496235997813,1.15768058941272,2.89119283869444
kank3,KN motif and ankyrin repeat domains 3,-0.4476,0.9439,0.2109,0.6461,0.8218,3.00758893675769,0,1.46996219712486,0.516553408938239,1.07252108367257,1.76398996266083,0.578840294706359,2.16839462902083
kank4,KN motif and ankyrin repeat domains 4,-0.8046,2.5211,2.0421,0.153,0.3637,4.13543478804182,1.20502169456518,5.63485508897862,3.35759715809855,6.07761947414455,12.7889272292911,2.31536117882544,5.05958746771528
kansl1.1,KAT8 regulatory NSL complex subunit 1,0.7052,2.2691,1.1249,0.2889,0.5332,5.26328063932595,2.81171728731875,11.0247164784364,2.84104374916032,3.39631676496313,2.20498745332604,3.47304176823816,2.89119283869444
kansl1a,KAT8 regulatory NSL complex subunit 1a,0.6515,5.3719,4.3216,0.0376,0.1412,67.1068281514059,31.732237956883,73.4981098562428,27.6356073781958,43.0795968608481,37.7052854518753,13.3133267782463,31.4417221208021
kansl1b,KAT8 regulatory NSL complex subunit 1b,0.2474,5.7511,0.8385,0.3598,0.605,83.0846443779311,35.3473030405786,58.7984878849943,54.7546613474534,60.4186877135546,59.9756587304684,35.8880982717943,37.224107798191
kansl2,KAT8 regulatory NSL complex subunit 2,0.8182,4.0076,1.16,0.2815,0.5245,21.0531225573038,34.9456291423902,15.434603069811,7.74830113407359,16.8028303108702,13.6709222106215,0,14.0945650886354
kansl3,KAT8 regulatory NSL complex subunit 3,0.9299,4.2066,5.8229,0.0158,0.0761,22.74489133423,19.6820210112313,36.014073829559,14.2052187458016,8.40141515543511,21.6088770425952,6.94608353647631,13.010367774125
kars,lysyl-tRNA synthetase,0.4312,5.6755,2.025,0.1547,0.3656,47.5575000624809,59.4477369318822,49.4887273032035,76.4499045228594,50.4084909326107,51.5967064078294,34.1515773876752,35.0557131691701
kat2a,K(lysine) acetyltransferase 2A,-0.2327,2.3416,0.0889,0.7655,0.8902,7.51897234189421,1.20502169456518,1.71495589664567,3.61587386256767,9.47393623910768,8.59945106797157,0,2.16839462902083
kat2b,K(lysine) acetyltransferase 2B,0.4546,6.2412,2.376,0.1232,0.3168,64.0992392146482,82.7448230268089,133.27657253932,69.218156797724,43.2583503747935,53.8016938611555,77.5645994906521,77.3394084350764
kat5.1,K(lysine) acetyltransferase 5,-0.0863,5.8998,0.0971,0.7553,0.884,32.5195553786925,91.1799748887652,44.3438596132665,68.1850499798476,55.2348358091372,42.5562578491926,79.8799606694776,60.7150496125833
kat6a,K(lysine) acetyltransferase 6A,0.1039,5.8833,0.1567,0.6922,0.8478,53.5726779359963,70.6946060811572,57.3285256878694,61.4698556636505,61.3124552832818,60.196157475801,54.9898279971041,48.4274800481319
kat6b,K(lysine) acetyltransferase 6B,0.514,5.5022,2.8248,0.0928,0.2643,44.7378854342706,37.7573464297089,84.5228263346793,44.6818698731577,41.4708152353393,37.9257841972079,20.8382506094289,45.5362872094375
kat7,K(lysine) acetyltransferase 7,-0.7063,2.9725,1.7596,0.1847,0.408,6.01517787351537,0.803347796376786,10.289735379874,3.87415056703679,14.3002811156342,15.4349121732823,1.15768058941272,4.69818836287847
kat7.2,K(lysine) acetyltransferase 7,-0.7231,3.96,3.112,0.0777,0.2351,12.5942786726728,3.21339118550714,20.0894833607064,11.1058982921721,19.4841330200516,18.962892098604,8.68260442059539,25.2979373385764
kat8,K(lysine) acetyltransferase 8,-0.4765,4.6053,2.1247,0.1449,0.3522,30.2638636761242,7.23013016739107,26.2143258487266,17.0462624949619,38.7895125261578,33.5158092905559,15.0498476623653,20.9611480805347
katna1,katanin p60 (ATPase-containing) subunit A 1,-0.2874,0.5108,0.0775,0.7807,0.8984,0.563922925642066,0,1.46996219712486,1.03310681787648,1.78753513945428,0.881994981330417,0.578840294706359,0.361399104836805
katnb1,katanin p80 (WD repeat containing) subunit B 1,-0.6548,7.5734,3.7041,0.0543,0.1844,46.8056028282915,383.196898871727,77.6630027480966,155.740852794879,193.947562630789,102.311417834328,368.721267727951,193.709920192528
katnbl1,katanin p80 subunit B-like 1,0.1535,3.6568,0.1056,0.7453,0.8785,3.94746047949446,21.6903905021732,14.9446156707694,13.6886653368633,8.93767569727139,7.27645859597594,12.7344864835399,14.4559641934722
kazn.2,"kazrin, periplakin interacting protein",-0.5737,1.1192,0.3471,0.5558,0.764,0.375948617094711,0.401673898188393,1.71495589664567,2.84104374916032,0.715014055781711,1.54349121732823,5.78840294706359,1.08419731451042
kbp,kif1-binding protein,-0.1491,4.1264,0.1681,0.6818,0.8425,8.8347925017257,14.4602603347821,25.2343510506434,17.304539199431,12.3339924622345,18.7423933532714,17.9440491358971,20.9611480805347
kbtbd11,kelch repeat and BTB (POZ) domain containing 11,1.1306,3.5877,5.4595,0.0195,0.0891,10.7145355871993,16.8703037239125,30.3792187405804,6.19864090725887,4.29008433469027,5.95346612398032,13.3133267782463,4.69818836287847
kbtbd2,kelch repeat and BTB (POZ) domain containing 2,-0.4499,1.7837,0.3213,0.5709,0.7748,3.3835375538524,0,3.42991179329133,3.61587386256767,2.50254919523599,3.74847867065427,3.47304176823816,2.89119283869444
kbtbd3,kelch repeat and BTB (POZ) domain containing 3,1.153,1.8344,1.6303,0.2017,0.4311,4.88733202223124,2.00836949094196,8.81977318274914,0.774830113407359,2.68130270918142,1.54349121732823,0,2.52979373385764
kbtbd4,kelch repeat and BTB (POZ) domain containing 4,1.367,1.2336,2.5716,0.1088,0.293,2.81961462821033,1.60669559275357,5.38986138945781,0.774830113407359,1.07252108367257,0.661496235997813,1.15768058941272,0.722798209673611
kbtbd7,kelch repeat and BTB (POZ) domain containing 7,0.0412,1.1457,0.0004,0.9844,0.9927,0,2.41004338913036,4.89987399041619,0.25827670446912,2.32379568129056,2.64598494399125,0,0.361399104836805
kbtbd8,kelch repeat and BTB (POZ) domain containing 8,1.2813,0.889,1.4722,0.225,0.46,2.44366601111562,0.401673898188393,1.46996219712486,2.06621363575296,1.251274597618,1.98448870799344,0,0
kcmf1,potassium channel modulatory factor 1,-0.0337,2.5249,0.0033,0.954,0.9815,7.51897234189421,4.01673898188393,3.91989919233295,4.64898068044415,6.4351265020354,5.51246863331511,7.52492383118267,2.16839462902083
kcnab1.2,"potassium voltage-gated channel, shaker-related subfamily, beta member 1",-1.0205,1.9943,2.7854,0.0951,0.2688,2.44366601111562,2.41004338913036,1.71495589664567,2.5827670446912,5.00509839047198,3.52797992532167,4.05188206294451,6.14378478222569
kcnab2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",-0.5043,2.6789,0.718,0.3968,0.6392,4.51138340513653,3.21339118550714,5.144867689937,4.64898068044415,3.03880973707227,5.0714711426499,5.78840294706359,16.2629597176562
kcnab3,"potassium voltage-gated channel, shaker-related subfamily, beta member 3",-0.5017,2.6991,0.9191,0.3377,0.5831,7.1430237247995,4.82008677826072,5.144867689937,2.5827670446912,8.40141515543511,5.2919698879825,10.4191253047145,4.33678925804166
kcnb2,"potassium voltage-gated channel, Shab-related subfamily, member 2",0.5894,8.0848,4.9134,0.0266,0.1118,309.969634794589,296.435336863034,311.141998391428,375.017774889162,289.938199619484,160.302587856803,203.751783736638,220.814853055288
kcnb2.2,"potassium voltage-gated channel, Shab-related subfamily, member 2",-2.1232,4.3821,24.4478,0,0,10.7145355871993,4.01673898188393,5.144867689937,10.0727914742957,33.426907107795,23.1523682599235,53.2533071129851,24.5751391289028
kcnc1b,"potassium voltage-gated channel, Shaw-related subfamily, member 1b",-2.7165,1.3063,8.1904,0.0042,0.0269,0.187974308547355,0,1.46996219712486,0.516553408938239,4.64759136258112,4.40997490665209,0.578840294706359,2.89119283869444
kcnc3a,"potassium voltage-gated channel, Shaw-related subfamily, member 3a",-1.031,2.0884,2.3839,0.1226,0.3157,2.63164031966298,3.21339118550714,0.979974798083238,3.09932045362943,4.64759136258112,4.63047365198469,2.31536117882544,8.31217941124653
kcnd1,"potassium voltage-gated channel, Shal-related subfamily, member 1",-1.1343,1.1528,1.2451,0.2645,0.5053,3.19556324530504,0,2.20494329568728,0,2.14504216734513,2.64598494399125,1.15768058941272,1.44559641934722
kcnd2,"potassium voltage-gated channel, Shal-related subfamily, member 2",-0.1857,2.139,0.0711,0.7897,0.9041,5.26328063932595,0.803347796376786,5.38986138945781,1.54966022681472,4.4688378486357,9.04044855863678,0,2.89119283869444
kcnd3,"potassium voltage-gated channel, Shal-related subfamily, member 3",-1.5124,6.2592,32.311,0,0,40.6024506462288,44.1841288007232,34.7891053319549,37.4501221480223,88.3042358890414,113.115856355626,111.137336583621,139.861453571844
kcng4.1,"potassium voltage-gated channel, subfamily G, member 4",-1.9245,3.5698,14.6167,0.0001,0.0015,4.69935771368388,0.401673898188393,7.34981098562428,7.74830113407359,17.5178443666519,13.0094259746237,9.26144471530175,30.7189239111285
kcng4a,"potassium voltage-gated channel, subfamily G, member 4a",-1.3783,3.1968,5.0565,0.0245,0.1057,4.51138340513653,0,6.85982358658266,11.6224517011104,9.83144326699853,13.4504234652889,9.26144471530175,13.3717668789618
kcnh2.4,"potassium voltage-gated channel, subfamily H (eag-related), member 2",-0.7,2.0433,1.0298,0.3102,0.5543,4.51138340513653,0,3.91989919233295,2.5827670446912,3.93257730679941,7.49695734130855,1.15768058941272,3.97539015320486
kcnh2a,"potassium voltage-gated channel, subfamily H (eag-related), member 2a",-1.4129,0.8323,2.4722,0.1159,0.3052,0.751897234189421,0,0.489987399041619,1.54966022681472,1.07252108367257,2.42548619865865,1.15768058941272,2.52979373385764
kcnh4,"potassium voltage-gated channel, subfamily H (eag-related), member 4",-1.3998,4.0518,9.0778,0.0026,0.0186,11.654407129936,3.61506508369554,13.9646408726861,5.94036420278975,10.7252108367257,39.9102729052014,20.2594103147226,22.4067444998819
kcnh4.2,"potassium voltage-gated channel, subfamily H (eag-related), member 4",0.5126,0.8,0.3115,0.5767,0.7784,1.50379446837884,3.21339118550714,0.489987399041619,1.03310681787648,0.357507027890856,1.32299247199563,1.15768058941272,1.08419731451042
kcnh6,"potassium voltage-gated channel, subfamily H (eag-related), member 6",-1.2375,2.8857,3.1306,0.0768,0.2337,6.76707510770479,1.60669559275357,7.59480468514509,1.2913835223456,8.75892218332596,5.0714711426499,19.1017297253099,6.14378478222569
kcnip1a,Kv channel interacting protein 1 a,-0.4199,2.6514,0.3812,0.537,0.752,4.32340909658917,10.8451952510866,1.22496849760405,5.42381079385151,4.29008433469027,6.83546110531073,3.47304176823816,10.1191749354306
kcnip1b,Kv channel interacting protein 1 b,-2.2636,2.9118,12.1535,0.0005,0.0047,3.3835375538524,0.803347796376786,1.46996219712486,3.87415056703679,8.93767569727139,19.6243883346018,10.9979655994208,6.8665829918993
kcnip3a,,-0.8308,1.3401,0.7225,0.3953,0.638,3.75948617094711,0,1.22496849760405,0.516553408938239,4.64759136258112,0.440997490665209,0.578840294706359,3.97539015320486
kcnip3b,"Kv channel interacting protein 3b, calsenilin",-2.536,2.6583,11.2655,0.0008,0.007,3.57151186239975,0,0.734981098562428,3.35759715809855,10.9039643506711,15.8759096639475,4.63072235765087,6.14378478222569
kcnj11l,"potassium inwardly-rectifying channel, subfamily J, member 11, like",-1.0727,4.4433,9.633,0.0019,0.0145,7.89492095898892,28.1171728731875,10.289735379874,12.6555585189869,21.2716681595059,24.0343632412539,37.6246191559134,29.634726596618
kcnj13,"potassium inwardly-rectifying channel, subfamily J, member 13",0.9828,3.8748,6.3816,0.0115,0.0599,12.9702272897675,32.5355857532598,16.4145778678942,13.4303886323942,4.82634487652655,11.4659347572954,15.6286879570717,6.8665829918993
kcnj14,"potassium inwardly-rectifying channel, subfamily J, member 14",-1.0062,2.1758,2.4523,0.1174,0.3073,4.32340909658917,1.20502169456518,4.65488029089538,0.516553408938239,6.07761947414455,9.48144604930199,2.31536117882544,2.16839462902083
kcnj2b,"potassium inwardly-rectifying channel, subfamily J, member 2b",-2.2137,1.5256,5.1715,0.023,0.1008,0.187974308547355,0,4.89987399041619,0.516553408938239,1.43002811156342,4.63047365198469,3.47304176823816,3.97539015320486
kcnj4,"potassium inwardly-rectifying channel, subfamily J, member 4",2.4626,1.7315,9.0668,0.0026,0.0187,4.69935771368388,2.41004338913036,7.10481728610347,3.61587386256767,1.96628865339971,1.10249372666302,0,0.361399104836805
kcnj9,"potassium inwardly-rectifying channel, subfamily J, member 9",-0.932,1.6804,1.169,0.2796,0.5224,1.31582015983149,3.61506508369554,3.42991179329133,0,6.4351265020354,2.42548619865865,2.8942014735318,1.08419731451042
kcnk12l,"potassium channel, subfamily K, member 12 like",0.1587,1.4103,0.0163,0.8983,0.9554,0.563922925642066,0.401673898188393,1.22496849760405,4.64898068044415,0.357507027890856,1.32299247199563,10.9979655994208,0
kcnk1a,"potassium channel, subfamily K, member 1a",-2.1242,4.9302,32.6032,0,0,10.5265612786519,28.1171728731875,1.95994959616648,12.913835223456,53.4473006696829,20.065385825267,63.6724324176995,50.9572737819896
kcnk5a,"potassium channel, subfamily K, member 5a",-1.0902,2.5478,2.3759,0.1232,0.3168,0,16.4686298257241,1.95994959616648,3.09932045362943,1.43002811156342,5.73296737864771,9.84028501000811,6.5051838870625
kcnma1a,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1a",0.7792,6.3748,8.5303,0.0035,0.0235,108.837124648919,85.5565403141277,134.256547337404,88.0723562239698,52.0172725581195,62.1806461837944,74.6703980171203,53.848466620684
kcnma1b,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1b",-0.9997,2.8707,2.2272,0.1356,0.3366,14.4740217581464,0,3.91989919233295,4.13242727150591,10.010196780944,7.93795483197376,5.78840294706359,6.8665829918993
kcnn1a,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1a",-1.7095,2.9008,5.368,0.0205,0.0926,5.63922925642066,6.42678237101429,0,3.35759715809855,6.07761947414455,9.04044855863678,20.2594103147226,6.8665829918993
kcnn3,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3",-0.4208,0.982,0.0444,0.8331,0.9251,3.19556324530504,3.21339118550714,0,0,0.357507027890856,2.20498745332604,0,2.52979373385764
kcnq5a,"potassium voltage-gated channel, KQT-like subfamily, member 5a",-0.2354,1.3689,0.084,0.7719,0.8937,2.81961462821033,1.60669559275357,0.734981098562428,2.06621363575296,1.07252108367257,1.32299247199563,1.73652088411908,5.42098657255208
kcnu1,"potassium channel, subfamily U, member 1",0.244,2.3634,0.1639,0.6856,0.8449,5.45125494787331,5.22176067644911,4.65488029089538,4.13242727150591,1.78753513945428,5.95346612398032,5.78840294706359,4.33678925804166
kcnv2a,"potassium channel, subfamily V, member 2a",2.6254,6.7353,62.4379,0,0,118.423814384834,128.133973522097,203.099776902751,254.144277197614,11.6189784064528,24.2548619865865,21.9959311988417,85.6515878463229
kcnv2b,"potassium channel, subfamily V, member 2b",-2.4869,5.3285,54.1291,0,0,19.1733794718302,4.01673898188393,11.0247164784364,10.0727914742957,112.435960271674,100.767926617,14.471007367659,43.0064934755798
kctd10,potassium channel tetramerisation domain containing 10,-0.2555,4.0538,0.4667,0.4945,0.7179,9.77466404446248,19.6820210112313,16.4145778678942,13.4303886323942,13.0490065180162,16.9784033906105,15.6286879570717,24.213740024066
kctd12b,potassium channel tetramerisation domain containing 12b,1.02,3.3667,5.0269,0.025,0.107,14.6619960666937,7.63180406557947,23.2744014544769,6.19864090725887,5.36260541836284,12.1274309932932,3.47304176823816,4.33678925804166
kctd13,potassium channel tetramerisation domain containing 13,0.6108,2.1389,1.0176,0.3131,0.5574,4.51138340513653,6.42678237101429,3.67490549281214,4.39070397597503,2.86005622312685,3.52797992532167,2.31536117882544,3.25259194353125
kctd15a,potassium channel tetramerisation domain containing 15a,-0.1142,1.2003,0.014,0.9058,0.9589,1.50379446837884,2.81171728731875,0.979974798083238,1.03310681787648,3.03880973707227,0.220498745332604,1.15768058941272,3.61399104836805
kctd16a,potassium channel tetramerisation domain containing 16a,0.3981,3.5437,0.7505,0.3863,0.63,14.4740217581464,7.23013016739107,13.7196471731653,14.4634954502707,5.54135893230826,13.0094259746237,10.9979655994208,9.39637672575694
kctd17,potassium channel tetramerization domain containing 17,-0.7363,4.2973,3.6208,0.0571,0.1904,9.21074111882041,16.0669559275357,8.08479208418671,24.2780102200972,11.7977319203982,20.065385825267,42.8341818082706,22.7681436047187
kctd2,potassium channel tetramerisation domain containing 2,0.0988,1.7353,0.0126,0.9108,0.9613,7.1430237247995,0,2.93992439424971,2.06621363575296,2.50254919523599,3.74847867065427,1.73652088411908,1.08419731451042
kctd20,potassium channel tetramerization domain containing 20,-0.284,0.6187,0.0919,0.7617,0.8878,1.31582015983149,1.20502169456518,0,1.54966022681472,0.715014055781711,0.881994981330417,1.15768058941272,1.44559641934722
kctd3,potassium channel tetramerisation domain containing 3,-1.2686,3.5283,8.0671,0.0045,0.0285,6.01517787351537,4.82008677826072,7.8397983846659,5.94036420278975,20.1991470758333,21.6088770425952,5.78840294706359,14.817363298309
kctd5,potassium channel tetramerisation domain containing 5,-0.1936,1.3859,0.05,0.8231,0.9203,4.32340909658917,0.803347796376786,2.20494329568728,0.516553408938239,1.60878162550885,3.30748117998906,0.578840294706359,2.52979373385764
kctd5.2,potassium channel tetramerization domain containing 5,1.4609,1.4024,2.3537,0.125,0.32,7.33099803334686,2.41004338913036,1.46996219712486,1.03310681787648,1.07252108367257,0.881994981330417,0,1.80699552418403
kctd6a,potassium channel tetramerisation domain containing 6a,-0.2561,1.4355,0.0883,0.7663,0.8903,0.939871542736777,1.20502169456518,5.144867689937,0.774830113407359,2.32379568129056,3.74847867065427,0,2.52979373385764
kctd6b,potassium channel tetramerisation domain containing 6b,-0.96,2.7254,1.2317,0.2671,0.5083,4.32340909658917,0,4.65488029089538,6.97347102066623,4.29008433469027,7.71745608664115,17.9440491358971,4.33678925804166
kctd7,potassium channel tetramerisation domain containing 7,0.7155,3.9275,3.247,0.0716,0.2225,12.5942786726728,15.2636081311589,19.8444896611856,26.0859471513811,11.261471378562,12.7889272292911,9.84028501000811,9.39637672575694
kctd9,potassium channel tetramerisation domain containing 9,-0.178,1.1734,0.0328,0.8562,0.9365,0.563922925642066,3.61506508369554,1.71495589664567,1.03310681787648,2.32379568129056,2.86648368932386,0,1.44559641934722
kctd9.2,potassium channel tetramerization domain containing 9,-0.068,5.0141,0.0402,0.841,0.9291,12.7822529812202,61.4561064228241,13.7196471731653,47.7811903267871,25.3829989802508,16.3169071546127,38.2034594506197,40.1153006368854
kdelc1,KDEL (Lys-Asp-Glu-Leu) containing 1,0.7538,2.1952,1.4708,0.2252,0.4602,7.51897234189421,8.83682576014465,1.71495589664567,3.35759715809855,2.68130270918142,1.98448870799344,4.63072235765087,2.16839462902083
kdelr2a,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2a,1.1666,2.5227,3.2567,0.0711,0.2215,4.13543478804182,14.8619342329705,5.63485508897862,5.94036420278975,3.03880973707227,3.30748117998906,1.15768058941272,3.97539015320486
kdelr2b,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2b,0.5402,4.2122,2.3218,0.1276,0.3238,13.5341502154096,42.1757593097813,16.659571567415,15.2383255636781,12.5127459761799,12.1274309932932,24.8901326723734,8.31217941124653
kdm1a,lysine (K)-specific demethylase 1a,-0.0127,4.4905,0.0015,0.9687,0.9856,17.6695850034514,22.49373829855,20.579470759748,26.3442238558502,16.2665697690339,24.0343632412539,19.1017297253099,29.2733274917812
kdm2aa,lysine (K)-specific demethylase 2Aa,0.2234,4.2129,0.2807,0.5963,0.7902,36.0910672410922,6.02510847282589,15.434603069811,23.2449034022208,18.7691189642699,10.3634410306324,15.6286879570717,17.7085561370035
kdm2ba,lysine (K)-specific demethylase 2Ba,-0.2492,2.0612,0.1161,0.7332,0.8719,6.20315218206273,3.21339118550714,1.95994959616648,1.54966022681472,4.11133082074484,0.881994981330417,5.20956265235723,6.5051838870625
kdm2bb,lysine (K)-specific demethylase 2Bb,-1.1037,3.8507,8.0635,0.0045,0.0285,7.51897234189421,11.246869149275,7.10481728610347,8.78140795195007,12.5127459761799,18.0808971172736,31.8362162088498,15.9015606128194
kdm4a.1,lysine (K)-specific demethylase 4A,0.1824,5.9792,0.4793,0.4888,0.7136,34.7752470812607,115.682082678257,62.963380776848,54.2381079385151,28.0643016894322,48.7302227185056,90.8779262688984,66.858834394809
kdm4ab,"lysine (K)-specific demethylase 4A, genome duplicate b",0.3517,4.1989,0.5972,0.4397,0.6747,12.9702272897675,39.3640420224625,16.9045652669359,14.4634954502707,13.2277600319617,15.4349121732823,8.68260442059539,22.0453453950451
kdm4b,lysine (K)-specific demethylase 4B,0.5354,5.353,3.5058,0.0612,0.1996,54.512549478733,42.1757593097813,37.4840360266838,57.5957050966137,32.7118930520133,34.3978042718863,32.4150565035561,31.0803230159653
kdm4c,lysine (K)-specific demethylase 4C,0.2226,5.3418,0.4547,0.5001,0.7231,38.9106818693026,33.740607447825,53.8986138945781,40.0328891927135,27.3492876336505,28.8853356385712,28.3631744406116,69.0272290238298
kdm5a,lysine (K)-specific demethylase 5A,0.6895,1.4858,0.623,0.4299,0.6667,3.75948617094711,0,4.89987399041619,2.32449034022208,0.893767569727139,1.76398996266083,0.578840294706359,3.25259194353125
kdm5ba,lysine (K)-specific demethylase 5Ba,0.1859,6.2701,0.5291,0.467,0.6953,79.1371838984366,61.8577803210125,103.877328596823,82.9068221345874,75.9702434268068,67.6931148171095,63.6724324176995,77.7008075399132
kdm5bb,lysine (K)-specific demethylase 5Bb,0.8573,5.101,7.9061,0.0049,0.0305,42.858142348797,58.242715237317,36.5040612286006,36.675292034615,19.6628865339971,19.1833908439366,26.0478132617862,31.4417221208021
kdm5c,lysine (K)-specific demethylase 5C,0.4347,5.7483,2.3525,0.1251,0.3201,58.2720356496802,43.3807810043464,86.9727633298874,57.5957050966137,38.6107590122124,46.9662327558447,51.516786228866,42.2836952659062
kdm6a,lysine (K)-specific demethylase 6A,0.6349,5.8956,4.3713,0.0365,0.1385,97.9346147531721,36.5523247351438,105.102297094427,53.2050011206386,40.2195406377213,50.9352101718316,32.4150565035561,54.5712648303576
kdm6al,"lysine (K)-specific demethylase 6A, like",0.5014,4.717,2.626,0.1051,0.287,32.8955039957872,18.8786732148545,44.8338470123081,23.2449034022208,23.416710326851,32.6338143092254,15.0498476623653,14.0945650886354
kdm6b.2,lysine (K)-specific demethylase 6B,-1.0889,6.7979,14.8551,0.0001,0.0014,54.3245751701857,122.108865049271,74.2330909548053,43.3904863508121,129.41754409649,112.454360119628,196.226859905456,155.401615079826
kdm6bb,"lysine (K)-specific demethylase 6B, b",1.1792,6.8501,14.4554,0.0001,0.0016,153.011087157547,144.200929449633,181.295337645399,144.893231207176,40.934554693503,53.8016938611555,98.4028501000811,102.275946668816
